model,lambda_reg,regularized_epochs,epoch,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
electra_small_discriminator,0.025,10,3,0.5478591567564011,,,,,
electra_small_discriminator,0.025,10,4,0.5492188066768646,,,,,
electra_small_discriminator,0.025,10,5,0.5476569325828552,,,,,
electra_small_discriminator,0.025,10,6,0.5463481066894531,,,,,
electra_small_discriminator,0.025,10,7,0.5461356507110595,,,,,
electra_small_discriminator,0.025,10,8,0.5460816891479492,,,,,
electra_small_discriminator,0.025,10,9,0.5467820272779464,,,,,
electra_small_discriminator,0.025,10,10,0.5458380656909942,,,,,
electra_small_discriminator,0.025,10,final_test,,0.48229329110679153,0.7674,0.7365701748177508,0.83256,0.7816290510345862
electra_small_discriminator,0.05,5,1,0.5534283310222625,,,,,
electra_small_discriminator,0.05,5,2,0.5510873810386657,,,,,
electra_small_discriminator,0.05,5,3,0.5491027785778045,,,,,
electra_small_discriminator,0.05,5,4,0.5481486536121368,,,,,
electra_small_discriminator,0.05,5,5,0.5514691983413696,,,,,
electra_small_discriminator,0.05,5,final_test,,0.4863220691223291,0.76464,0.7283584150214,0.84408,0.7819610168235381
electra_small_discriminator,0.05,10,1,0.5498103850746154,,,,,
electra_small_discriminator,0.05,10,2,0.5535318960905075,,,,,
electra_small_discriminator,0.05,10,3,0.5535066321277619,,,,,
electra_small_discriminator,0.05,10,4,0.5504993385982514,,,,,
electra_small_discriminator,0.05,10,5,0.5499257640457154,,,,,
electra_small_discriminator,0.05,10,6,0.5473908793735505,,,,,
electra_small_discriminator,0.05,10,7,0.5496902510404587,,,,,
electra_small_discriminator,0.05,10,8,0.5489790258407593,,,,,
electra_small_discriminator,0.05,10,9,0.5483245943164825,,,,,
electra_small_discriminator,0.05,10,10,0.548062317943573,,,,,
electra_small_discriminator,0.05,10,final_test,,0.4774242946621858,0.77256,0.7456734929333718,0.82728,0.7843598300970873
electra_small_discriminator,0.075,5,1,0.5557366791820526,,,,,
electra_small_discriminator,0.075,5,2,0.5544480176496506,,,,,
electra_small_discriminator,0.075,5,3,0.5547634240722656,,,,,
electra_small_discriminator,0.075,5,4,0.5511325976657867,,,,,
electra_small_discriminator,0.075,5,5,0.5533342711162567,,,,,
electra_small_discriminator,0.075,5,final_test,,0.47879935684241476,0.77116,0.7421936405859235,0.83096,0.7840724665031138
electra_small_discriminator,0.075,10,1,0.5536866477108001,,,,,
electra_small_discriminator,0.075,10,2,0.5554678572559356,,,,,
electra_small_discriminator,0.075,10,3,0.5542279815196991,,,,,
electra_small_discriminator,0.075,10,4,0.5535583472251893,,,,,
electra_small_discriminator,0.075,10,5,0.5532451762962342,,,,,
electra_small_discriminator,0.075,10,6,0.5540035693836212,,,,,
electra_small_discriminator,0.075,10,7,0.552080113697052,,,,,
electra_small_discriminator,0.075,10,8,0.5539194877910614,,,,,
electra_small_discriminator,0.075,10,9,0.5510442838287354,,,,,
electra_small_discriminator,0.075,10,10,0.5523623331928253,,,,,
electra_small_discriminator,0.075,10,final_test,,0.47639471408806777,0.77204,0.7438158743815875,0.82992,0.7845124210685522
electra_small_discriminator,0.1,5,1,0.5585661895275116,,,,,
electra_small_discriminator,0.1,5,2,0.5588316469192505,,,,,
electra_small_discriminator,0.1,5,3,0.5565422990036011,,,,,
electra_small_discriminator,0.1,5,4,0.5572926126384735,,,,,
electra_small_discriminator,0.1,5,5,0.5565037717151642,,,,,
electra_small_discriminator,0.1,5,final_test,,0.4773072557653743,0.77116,0.7401686388436194,0.83568,0.785029872618645
electra_small_discriminator,0.1,10,1,0.5571550358104705,,,,,
electra_small_discriminator,0.1,10,2,0.558262642698288,,,,,
electra_small_discriminator,0.1,10,3,0.558352251329422,,,,,
electra_small_discriminator,0.1,10,4,0.5568377239131928,,,,,
electra_small_discriminator,0.1,10,5,0.5599199047470093,,,,,
electra_small_discriminator,0.1,10,6,0.5567021329593659,,,,,
electra_small_discriminator,0.1,10,7,0.5564691023826599,,,,,
electra_small_discriminator,0.1,10,8,0.5568112607955933,,,,,
electra_small_discriminator,0.1,10,9,0.5539271366786956,,,,,
electra_small_discriminator,0.1,10,10,0.5543071587848664,,,,,
electra_small_discriminator,0.1,10,final_test,,0.47663710883658283,0.7722,0.7423260451534791,0.83384,0.7854263215402586
electra_small_discriminator,0.25,5,1,0.5869318386268616,,,,,
electra_small_discriminator,0.25,5,2,0.5877444870758056,,,,,
electra_small_discriminator,0.25,5,3,0.5903169596385955,,,,,
electra_small_discriminator,0.25,5,4,0.5851461623191834,,,,,
electra_small_discriminator,0.25,5,5,0.5854248812770844,,,,,
electra_small_discriminator,0.25,5,final_test,,0.484442348729626,0.76984,0.7380717108977979,0.83656,0.7842357882105895
electra_small_discriminator,0.25,10,1,0.5830005049228668,,,,,
electra_small_discriminator,0.25,10,2,0.5869628230953217,,,,,
electra_small_discriminator,0.25,10,3,0.5910236732673645,,,,,
electra_small_discriminator,0.25,10,4,0.5861599824905396,,,,,
electra_small_discriminator,0.25,10,5,0.5832481273460388,,,,,
electra_small_discriminator,0.25,10,6,0.5858208451843262,,,,,
electra_small_discriminator,0.25,10,7,0.5827783511543274,,,,,
electra_small_discriminator,0.25,10,8,0.5850141397666931,,,,,
electra_small_discriminator,0.25,10,9,0.5854973711299897,,,,,
electra_small_discriminator,0.25,10,10,0.5820713855361939,,,,,
electra_small_discriminator,0.25,10,final_test,,0.48192564244081176,0.77224,0.7390418656926103,0.84168,0.7870287253141832
electra_small_discriminator,0.5,5,1,0.6311424883937836,,,,,
electra_small_discriminator,0.5,5,2,0.6312968761444092,,,,,
electra_small_discriminator,0.5,5,3,0.6306090241146087,,,,,
electra_small_discriminator,0.5,5,4,0.6282693788433075,,,,,
electra_small_discriminator,0.5,5,5,0.628582090473175,,,,,
electra_small_discriminator,0.5,5,final_test,,0.49796041226585325,0.76764,0.7319559037648201,0.84456,0.7842365263900755
electra_small_discriminator,0.5,10,1,0.6306346097755432,,,,,
electra_small_discriminator,0.5,10,2,0.63140764544487,,,,,
electra_small_discriminator,0.5,10,3,0.6308718381023407,,,,,
electra_small_discriminator,0.5,10,4,0.6313744516658782,,,,,
electra_small_discriminator,0.5,10,5,0.6303612661361694,,,,,
electra_small_discriminator,0.5,10,6,0.6333648336791993,,,,,
electra_small_discriminator,0.5,10,7,0.6343281474971771,,,,,
electra_small_discriminator,0.5,10,8,0.6301867595863342,,,,,
electra_small_discriminator,0.5,10,9,0.6301808206844329,,,,,
electra_small_discriminator,0.5,10,10,0.6286736354064941,,,,,
electra_small_discriminator,0.5,10,final_test,,0.49907221291893505,0.76984,0.7382735235942357,0.83608,0.7841386554621849
electra_small_discriminator,0.75,5,1,0.6686410973739624,,,,,
electra_small_discriminator,0.75,5,2,0.6697296510887146,,,,,
electra_small_discriminator,0.75,5,3,0.6716501604270935,,,,,
electra_small_discriminator,0.75,5,4,0.6746744404220582,,,,,
electra_small_discriminator,0.75,5,5,0.6736226926803589,,,,,
electra_small_discriminator,0.75,5,final_test,,0.5394906436336857,0.74592,0.6975578406169666,0.86832,0.7736279401282964
electra_small_discriminator,0.75,10,1,0.6730010904312134,,,,,
electra_small_discriminator,0.75,10,2,0.6718976083755493,,,,,
electra_small_discriminator,0.75,10,3,0.6768507047462463,,,,,
electra_small_discriminator,0.75,10,4,0.6741530837249756,,,,,
electra_small_discriminator,0.75,10,5,0.6759735173225403,,,,,
electra_small_discriminator,0.75,10,6,0.6678944305801392,,,,,
electra_small_discriminator,0.75,10,7,0.6688129111099244,,,,,
electra_small_discriminator,0.75,10,8,0.6688610295677185,,,,,
electra_small_discriminator,0.75,10,9,0.6713131189918518,,,,,
electra_small_discriminator,0.75,10,10,0.671878302116394,,,,,
electra_small_discriminator,0.75,10,final_test,,0.53683362287241,0.74864,0.7036163522012578,0.8592,0.773663737213658
electra_small_discriminator,1,5,1,0.7043598761177063,,,,,
electra_small_discriminator,1,5,2,0.7153718756484986,,,,,
electra_small_discriminator,1,5,3,0.7085816168785095,,,,,
electra_small_discriminator,1,5,4,0.7205381303215027,,,,,
electra_small_discriminator,1,5,5,0.7052523470687866,,,,,
electra_small_discriminator,1,5,final_test,,0.5562861229907375,0.74296,0.6948293559148062,0.86648,0.7712190259185417
electra_small_discriminator,1,10,1,0.7034807026100158,,,,,
electra_small_discriminator,1,10,2,0.7112018189430237,,,,,
electra_small_discriminator,1,10,3,0.6996585499572754,,,,,
electra_small_discriminator,1,10,4,0.7126048660469055,,,,,
electra_small_discriminator,1,10,5,0.7027380343055725,,,,,
electra_small_discriminator,1,10,6,0.6994318481636047,,,,,
electra_small_discriminator,1,10,7,0.6957134004020691,,,,,
electra_small_discriminator,1,10,8,0.695873182964325,,,,,
electra_small_discriminator,1,10,9,0.6951741956520081,,,,,
electra_small_discriminator,1,10,10,0.6949088774299622,,,,,
electra_small_discriminator,1,10,final_test,,0.5883981353452552,0.7558,0.7374322417761937,0.79448,0.7648939038009782
modern_bert,0.005,5,1,0.4819618990945816,,,,,
modern_bert,0.005,5,2,0.4784403132677078,,,,,
modern_bert,0.005,5,3,0.47427393654346467,,,,,
modern_bert,0.005,5,4,0.4713572562885284,,,,,
modern_bert,0.005,5,5,0.4668655136346817,,,,,
modern_bert,0.005,5,final_test,,0.42992222284801634,0.80256,0.8133388566694283,0.78536,0.799104599104599
modern_bert,0.005,10,1,0.470778529548645,,,,,
modern_bert,0.005,10,2,0.4711656406211853,,,,,
modern_bert,0.005,10,3,0.46814848164081574,,,,,
modern_bert,0.005,10,4,0.46505408759593964,,,,,
modern_bert,0.005,10,5,0.4619127601003647,,,,,
modern_bert,0.005,10,6,0.4609714664125443,,,,,
modern_bert,0.005,10,7,0.4582749998092651,,,,,
modern_bert,0.005,10,8,0.4567588962268829,,,,,
modern_bert,0.005,10,9,0.45483545018196103,,,,,
modern_bert,0.005,10,10,0.4536116452050209,,,,,
modern_bert,0.005,10,final_test,,0.41263106988739373,0.81228,0.819932792394066,0.80032,0.8100076919962753
modern_bert,0.01,5,1,0.46079224835157395,,,,,
modern_bert,0.01,5,2,0.4608109825897217,,,,,
modern_bert,0.01,5,3,0.4570645351409912,,,,,
modern_bert,0.01,5,4,0.455913770942688,,,,,
modern_bert,0.01,5,5,0.4525848370695114,,,,,
modern_bert,0.01,5,final_test,,0.4075782664062995,0.81632,0.8248439040420638,0.8032,0.8138780804150454
modern_bert,0.01,10,1,0.45605912052631375,,,,,
modern_bert,0.01,10,2,0.45840743752002716,,,,,
modern_bert,0.01,10,3,0.45548824172973634,,,,,
modern_bert,0.01,10,4,0.4556362948536873,,,,,
modern_bert,0.01,10,5,0.4513434927511215,,,,,
modern_bert,0.01,10,6,0.4486814603853226,,,,,
modern_bert,0.01,10,7,0.4489479359292984,,,,,
modern_bert,0.01,10,8,0.4431746835017204,,,,,
modern_bert,0.01,10,9,0.4438341792869568,,,,,
modern_bert,0.01,10,10,0.4436723740386963,,,,,
modern_bert,0.01,10,final_test,,0.39771316521065175,0.82296,0.8338018852323467,0.80672,0.8200374074977637
modern_bert,0.025,5,1,0.45305908851623533,,,,,
modern_bert,0.025,5,2,0.4542122117805481,,,,,
modern_bert,0.025,5,3,0.4489296524143219,,,,,
modern_bert,0.025,5,4,0.4453722726178169,,,,,
modern_bert,0.025,5,5,0.4435945397377014,,,,,
modern_bert,0.025,5,final_test,,0.3935580358447856,0.82676,0.8351522113727743,0.81424,0.8245635354640094
modern_bert,0.025,10,1,0.4486701969575882,,,,,
modern_bert,0.025,10,2,0.45170645040035245,,,,,
modern_bert,0.025,10,3,0.45027973697185514,,,,,
modern_bert,0.025,10,4,0.44722746013641357,,,,,
modern_bert,0.025,10,5,0.44592071665525435,,,,,
modern_bert,0.025,10,6,0.4425960243225098,,,,,
modern_bert,0.025,10,7,0.44074951207637786,,,,,
modern_bert,0.025,10,8,0.4401666306209564,,,,,
modern_bert,0.025,10,9,0.4382356530332565,,,,,
modern_bert,0.025,10,10,0.43785672984600066,,,,,
modern_bert,0.025,10,final_test,,0.38405936760488263,0.8306,0.8441169123157631,0.81096,0.8272063323677016
modern_bert,0.05,5,1,0.45243793553352357,,,,,
modern_bert,0.05,5,2,0.4505580204820633,,,,,
modern_bert,0.05,5,3,0.4491627306890488,,,,,
modern_bert,0.05,5,4,0.4474082844924927,,,,,
modern_bert,0.05,5,5,0.4415747939825058,,,,,
modern_bert,0.05,5,final_test,,0.38125728928529906,0.83344,0.8419196062346186,0.82104,0.83134872417983
modern_bert,0.05,10,1,0.4462063571834564,,,,,
modern_bert,0.05,10,2,0.4516957060098648,,,,,
modern_bert,0.05,10,3,0.45098760187149045,,,,,
modern_bert,0.05,10,4,0.4474145767068863,,,,,
modern_bert,0.05,10,5,0.44698955929279327,,,,,
modern_bert,0.05,10,6,0.44555897710561754,,,,,
modern_bert,0.05,10,7,0.4407287068033218,,,,,
modern_bert,0.05,10,8,0.4391291339111328,,,,,
modern_bert,0.05,10,9,0.43769806975364683,,,,,
modern_bert,0.05,10,10,0.4369766157674789,,,,,
modern_bert,0.05,10,final_test,,0.37250772242268076,0.83828,0.8483974623053473,0.82376,0.8358972277468849
modern_bert,0.075,5,1,0.45210424911499025,,,,,
modern_bert,0.075,5,2,0.45879993253707885,,,,,
modern_bert,0.075,5,3,0.4534190059041977,,,,,
modern_bert,0.075,5,4,0.447510502076149,,,,,
modern_bert,0.075,5,5,0.4423785017347336,,,,,
modern_bert,0.075,5,final_test,,0.3683834864411763,0.8416,0.8510935701364907,0.82808,0.83942908117752
modern_bert,0.075,10,1,0.4490606967306137,,,,,
modern_bert,0.075,10,2,0.4557358028459549,,,,,
modern_bert,0.075,10,3,0.4509666817855835,,,,,
modern_bert,0.075,10,4,0.45325526748657224,,,,,
modern_bert,0.075,10,5,0.4487400188541412,,,,,
modern_bert,0.075,10,6,0.444795495800972,,,,,
modern_bert,0.075,10,7,0.440247605805397,,,,,
modern_bert,0.075,10,8,0.44344936441421506,,,,,
modern_bert,0.075,10,9,0.44249924322605133,,,,,
modern_bert,0.075,10,10,0.4436944479703903,,,,,
modern_bert,0.075,10,final_test,,0.3610342250778194,0.84628,0.8584679089026915,0.82928,0.8436215666327568
modern_bert,0.1,5,1,0.4630465445804596,,,,,
modern_bert,0.1,5,2,0.4665189449930191,,,,,
modern_bert,0.1,5,3,0.45967310737133027,,,,,
modern_bert,0.1,5,4,0.45310668417453764,,,,,
modern_bert,0.1,5,5,0.44761939335346224,,,,,
modern_bert,0.1,5,final_test,,0.35796329514638914,0.84792,0.8600761715515813,0.83104,0.8453088127593783
modern_bert,0.1,10,1,0.45762332992076876,,,,,
modern_bert,0.1,10,2,0.4690451037454605,,,,,
modern_bert,0.1,10,3,0.46282580149173735,,,,,
modern_bert,0.1,10,4,0.46442197234630583,,,,,
modern_bert,0.1,10,5,0.46188444197654727,,,,,
modern_bert,0.1,10,6,0.47232920405864715,,,,,
modern_bert,0.1,10,7,0.4740026251220703,,,,,
modern_bert,0.1,10,8,0.4700836851835251,,,,,
modern_bert,0.1,10,9,0.46999181262493134,,,,,
modern_bert,0.1,10,10,0.4730327649021149,,,,,
modern_bert,0.1,10,final_test,,0.3491668774974571,0.85268,0.8640680485589232,0.83704,0.8503393067576903
modern_bert,0.25,5,1,0.5770320843887329,,,,,
modern_bert,0.25,5,2,0.5460878591728211,,,,,
modern_bert,0.25,5,3,0.574861684551239,,,,,
modern_bert,0.25,5,4,0.5498408463001251,,,,,
modern_bert,0.25,5,5,0.572076963186264,,,,,
modern_bert,0.25,5,final_test,,0.35247427277190707,0.85392,0.8661039390930155,0.83728,0.8514480963228117
