model,optimizer,hidden_layers,learning_rate,epoch,train_loss,val_loss,accuracy,precision,recall,f1,best_val_loss,best_accuracy,best_f1
roberta,nadam,2_hidden,0.0001,1,0.46890052417706574,0.4251474547199905,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4251474547199905,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0001,2,0.4358347661734872,0.4161312949533264,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4161312949533264,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0001,3,0.4246134704693802,0.4054090667826434,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4054090667826434,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0001,4,0.41538143368053687,0.40334770021339256,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.40334770021339256,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0001,5,0.4084223831758175,0.39419955977549154,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.39419955977549154,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0005,1,0.43926119493130916,0.40498290210962296,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.40498290210962296,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0005,2,0.4135461249644078,0.3927456047385931,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3927456047385931,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0005,3,0.4055079343502578,0.3868600066440801,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3868600066440801,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0005,4,0.39432943645407575,0.38058526751895744,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.38058526751895744,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.0005,5,0.38603587911583426,0.36401688524832326,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.36401688524832326,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.001,1,0.43537342388854017,0.44923957095791894,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.44923957095791894,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.001,2,0.4133398917651986,0.3923731497488916,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3923731497488916,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.001,3,0.402692749901789,0.3908222035194437,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3908222035194437,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.001,4,0.3959004907788558,0.3769407835789025,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3769407835789025,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,0.001,5,0.38751023058480444,0.3657695942868789,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3657695942868789,0.8498694516971279,0.7808962781296123
bert,adam,0_hidden,1e-05,1,0.7415169533488022,0.5943613449732462,0.845626631853786,0.8161994041712006,0.845626631853786,0.8241006524767558,0.5943613449732462,0.845626631853786,0.8241006524767558
bert,adam,0_hidden,1e-05,2,0.5289106305212016,0.4633784384156267,0.8501958224543081,0.8726444406369632,0.8501958224543081,0.781685400838618,0.4633784384156267,0.8501958224543081,0.8241006524767558
bert,adam,0_hidden,1e-05,3,0.45093621006211165,0.417190789245069,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.417190789245069,0.8501958224543081,0.8241006524767558
bert,adam,0_hidden,1e-05,4,0.42300674681097034,0.3998712693961958,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3998712693961958,0.8501958224543081,0.8241006524767558
bert,adam,0_hidden,1e-05,5,0.4106025842867072,0.39081793185323477,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.39081793185323477,0.8501958224543081,0.8241006524767558
bert,adam,0_hidden,5e-05,1,0.4736175492366985,0.40083759604021907,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.40083759604021907,0.8498694516971279,0.7808962781296123
bert,adam,0_hidden,5e-05,2,0.4029746092175068,0.37344415361682576,0.8508485639686684,0.8731165176656036,0.8508485639686684,0.7832553516979924,0.37344415361682576,0.8508485639686684,0.7832553516979924
bert,adam,0_hidden,5e-05,3,0.3822232036226412,0.35356449941173196,0.8534595300261096,0.844192614425232,0.8534595300261096,0.7917219462081134,0.35356449941173196,0.8534595300261096,0.7917219462081134
bert,adam,0_hidden,5e-05,4,0.3656604498936053,0.3400917191368838,0.8609660574412533,0.8506288105560443,0.8609660574412533,0.8124498786486696,0.3400917191368838,0.8609660574412533,0.8124498786486696
bert,adam,0_hidden,5e-05,5,0.35365872186251157,0.3286578849268456,0.8661879895561357,0.8603447495780558,0.8661879895561357,0.8232543484745378,0.3286578849268456,0.8661879895561357,0.8232543484745378
bert,adam,0_hidden,0.0001,1,0.43055202887823935,0.3675725497305393,0.8511749347258486,0.8733527875902319,0.8511749347258486,0.7840362162813799,0.3675725497305393,0.8511749347258486,0.7840362162813799
bert,adam,0_hidden,0.0001,2,0.3709785531690787,0.337971499034514,0.8609660574412533,0.8547410061102454,0.8609660574412533,0.811083176840133,0.337971499034514,0.8609660574412533,0.811083176840133
