model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,one_cycle,exponential,0.0005,4,0.37108657153958474,0.19905358527674866,0.2763791785540294,0.89056,0.8910605575136175,0.88992,0.8904899135446687
albert,one_cycle,exponential,0.0005,5,0.36793877100017847,0.158113883008419,,,,,
albert,one_cycle,exponential,0.0005,6,0.3475002649830689,0.12559432157547903,,,,,
albert,one_cycle,exponential,0.0005,7,0.365321075962052,0.099763115748444,,,,,
albert,one_cycle,exponential,0.0005,8,0.4142611212956928,0.0792446596230557,0.28738035261243705,0.88212,0.921691533504017,0.8352,0.8763167834809251
albert,one_cycle,exponential,0.0005,9,0.8281492578605772,0.06294627058970836,,,,,
albert,one_cycle,exponential,0.0005,10,1.3362997803296024,0.05000000000000001,,,,,
albert,one_cycle,exponential,0.0005,11,0.3288299549640331,0.03971641173621409,,,,,
albert,one_cycle,exponential,0.0005,12,0.41488699738701335,0.03154786722400967,0.2792646611688548,0.89052,0.8949753216279634,0.88488,0.8898990305322018
albert,one_cycle,exponential,0.0005,13,0.5082621893303866,0.025059361681363624,,,,,
albert,one_cycle,exponential,0.0005,14,0.6850223022817574,0.019905358527674874,,,,,
albert,one_cycle,exponential,0.0005,15,0.688484625023285,0.015811388300841906,,,,,
albert,one_cycle,exponential,0.0005,16,2.0325712995974303,0.01255943215754791,0.3302740295018681,0.8724,0.8459423305588585,0.91064,0.8770997071967946
albert,one_cycle,exponential,0.0005,17,1.8317415201148675,0.009976311574844405,,,,,
albert,one_cycle,exponential,0.0005,18,3.737146274752138,0.00792446596230557,,,,,
albert,one_cycle,exponential,0.0005,19,2.600259010239087,0.006294627058970838,,,,,
albert,one_cycle,exponential,0.0005,20,1.948205653264027,0.005000000000000002,0.3307526117411632,0.878,0.8615702479338843,0.90072,0.8807102628285356
albert,one_cycle,exponential,0.0005,final_test,,,0.3307526117411632,0.878,0.8615702479338843,0.90072,0.8807102628285356
albert,one_cycle,exponential,0.00025,1,130.03503493160983,0.39716411736214075,,,,,
albert,one_cycle,exponential,0.00025,2,158.5776297320026,0.3154786722400966,,,,,
albert,one_cycle,exponential,0.00025,3,7.3624856985309375,0.2505936168136362,,,,,
albert,one_cycle,exponential,0.00025,4,0.9109109614952512,0.19905358527674866,0.38318213663985734,0.83164,0.7684735444595557,0.94928,0.8493611538599191
albert,one_cycle,exponential,0.00025,5,0.42810998462088123,0.158113883008419,,,,,
albert,one_cycle,exponential,0.00025,6,2.0288543424075107,0.12559432157547903,,,,,
albert,one_cycle,exponential,0.00025,7,1.652378488973174,0.099763115748444,,,,,
albert,one_cycle,exponential,0.00025,8,0.8422976508116921,0.0792446596230557,0.31152044442319626,0.8698,0.8444742529249571,0.90656,0.8744164512519773
albert,one_cycle,exponential,0.00025,9,0.9833043671033738,0.06294627058970836,,,,,
albert,one_cycle,exponential,0.00025,10,1.4085468734952402,0.05000000000000001,,,,,
albert,one_cycle,exponential,0.00025,11,2.966758747099495,0.03971641173621409,,,,,
albert,one_cycle,exponential,0.00025,12,5.0451701643208775,0.03154786722400967,0.3903442382064254,0.84396,0.7923835430125807,0.93216,0.8566072413159345
albert,one_cycle,exponential,0.00025,13,1.0363029651343822,0.025059361681363624,,,,,
albert,one_cycle,exponential,0.00025,14,1.8760406271133259,0.019905358527674874,,,,,
albert,one_cycle,exponential,0.00025,15,1.946743132150896,0.015811388300841906,,,,,
albert,one_cycle,exponential,0.00025,16,1.343494311189583,0.01255943215754791,0.3416871853211957,0.87384,0.8480560107254581,0.91088,0.8783460618683947
albert,one_cycle,exponential,0.00025,17,2.8417755277578314,0.009976311574844405,,,,,
albert,one_cycle,exponential,0.00025,18,3.307810650398372,0.00792446596230557,,,,,
albert,one_cycle,exponential,0.00025,19,2.9299731017987143,0.006294627058970838,,,,,
albert,one_cycle,exponential,0.00025,20,2.123332861321129,0.005000000000000002,0.3621890679063926,0.86544,0.8335280373831776,0.91328,0.8715834478546344
albert,one_cycle,exponential,0.00025,final_test,,,0.3621890679063926,0.86544,0.8335280373831776,0.91328,0.8715834478546344
albert,one_cycle,exponential,0.0001,1,96.79688029967473,0.39716411736214075,,,,,
albert,one_cycle,exponential,0.0001,2,151.02914047122994,0.3154786722400966,,,,,
albert,one_cycle,exponential,0.0001,3,25.070541692100424,0.2505936168136362,,,,,
albert,one_cycle,exponential,0.0001,4,0.821680292286937,0.19905358527674866,0.30247449943386445,0.88064,0.8594741613780599,0.91008,0.8840534659620766
albert,one_cycle,exponential,0.0001,5,1.6940079161412276,0.158113883008419,,,,,
albert,one_cycle,exponential,0.0001,6,2.101893969976551,0.12559432157547903,,,,,
albert,one_cycle,exponential,0.0001,7,3.410868652722657,0.099763115748444,,,,,
albert,one_cycle,exponential,0.0001,8,2.2426398823887435,0.0792446596230557,0.5218870856949862,0.76856,0.696914594087283,0.95048,0.8041830242317585
albert,one_cycle,exponential,0.0001,9,1.3562590531952399,0.06294627058970836,,,,,
albert,one_cycle,exponential,0.0001,10,3.4056995481333705,0.05000000000000001,,,,,
albert,one_cycle,exponential,0.0001,11,10.4869802659443,0.03971641173621409,,,,,
albert,one_cycle,exponential,0.0001,12,8.9219434074986,0.03154786722400967,0.6766720687376079,0.7366,0.6633165829145728,0.96096,0.7848671959227678
albert,one_cycle,exponential,0.0001,13,8.153383055664909,0.025059361681363624,,,,,
albert,one_cycle,exponential,0.0001,14,3.4599838314943794,0.019905358527674874,,,,,
albert,one_cycle,exponential,0.0001,15,3.1192991331777393,0.015811388300841906,,,,,
albert,one_cycle,exponential,0.0001,16,4.54339796807605,0.01255943215754791,0.4588925425135643,0.82032,0.7595281306715064,0.93744,0.8391578344313949
albert,one_cycle,exponential,0.0001,17,2.7138441669851807,0.009976311574844405,,,,,
albert,one_cycle,exponential,0.0001,18,1.5779798162573149,0.00792446596230557,,,,,
albert,one_cycle,exponential,0.0001,19,1.296985013559413,0.006294627058970838,,,,,
albert,one_cycle,exponential,0.0001,20,1.1327554059923362,0.005000000000000002,0.358633261935281,0.863,0.8353906423238968,0.90416,0.868415997541204
albert,one_cycle,exponential,0.0001,final_test,,,0.358633261935281,0.863,0.8353906423238968,0.90416,0.868415997541204
albert,one_cycle,linear,0.0005,1,21.24642509576684,0.47525,,,,,
albert,one_cycle,linear,0.0005,2,97.23838670396378,0.4505,,,,,
albert,one_cycle,linear,0.0005,3,3.2395355262896683,0.42575,,,,,
albert,one_cycle,linear,0.0005,4,0.5474565008742185,0.401,0.28824608494132586,0.88144,0.881074168797954,0.88192,0.8814968814968814
albert,one_cycle,linear,0.0005,5,0.38474976064986477,0.37625,,,,,
albert,one_cycle,linear,0.0005,6,0.6228803302985464,0.35150000000000003,,,,,
albert,one_cycle,linear,0.0005,7,1.0955691163500225,0.32675,,,,,
albert,one_cycle,linear,0.0005,8,0.9701364209883806,0.302,0.3608913432532041,0.85336,0.806863971099069,0.92912,0.863687067747453
albert,one_cycle,linear,0.0005,9,0.8099403471345712,0.27725,,,,,
albert,one_cycle,linear,0.0005,10,1.1743811731699256,0.2525,,,,,
albert,one_cycle,linear,0.0005,11,0.6481985133558378,0.22775,,,,,
albert,one_cycle,linear,0.0005,12,3.9790530161871334,0.203,0.739532717033938,0.7168,0.6442256519425226,0.9684,0.7737296260786194
albert,one_cycle,linear,0.0005,13,1.6318441729894908,0.17825000000000002,,,,,
albert,one_cycle,linear,0.0005,14,0.8813203873061554,0.15350000000000003,,,,,
albert,one_cycle,linear,0.0005,15,1.781474247736879,0.12875000000000003,,,,,
albert,one_cycle,linear,0.0005,16,2.477542966137082,0.10399999999999998,0.5040935532043214,0.7882,0.7189038099289057,0.94648,0.8171426598059192
albert,one_cycle,linear,0.0005,17,3.2924911649140958,0.07924999999999999,,,,,
albert,one_cycle,linear,0.0005,18,2.407643780822527,0.05449999999999999,,,,,
albert,one_cycle,linear,0.0005,19,1.3230110819636822,0.02975,,,,,
albert,one_cycle,linear,0.0005,20,0.7733408022953182,0.0050000000000000044,0.38592992431435896,0.8438,0.8012618296529969,0.9144,0.8541005043900617
albert,one_cycle,linear,0.0005,final_test,,,0.38592992431435896,0.8438,0.8012618296529969,0.9144,0.8541005043900617
albert,one_cycle,linear,0.00025,1,6.181004206225114,0.47525,,,,,
albert,one_cycle,linear,0.00025,2,13.13499548670884,0.4505,,,,,
albert,one_cycle,linear,0.00025,3,51.55466178183516,0.42575,,,,,
albert,one_cycle,linear,0.00025,4,3.5914637090606103,0.401,0.8293041213116071,0.60996,0.5627081527441945,0.98672,0.7166971730730121
albert,one_cycle,linear,0.00025,5,1.0606827387730433,0.37625,,,,,
albert,one_cycle,linear,0.00025,6,0.5486512540321814,0.35150000000000003,,,,,
albert,one_cycle,linear,0.00025,7,1.5904983549413967,0.32675,,,,,
albert,one_cycle,linear,0.00025,8,4.758512949865366,0.302,0.7807183978606241,0.7012,0.6350408075601375,0.94616,0.7599922889088806
albert,one_cycle,linear,0.00025,9,1.5463469453198897,0.27725,,,,,
albert,one_cycle,linear,0.00025,10,2.7684696491471636,0.2525,,,,,
albert,one_cycle,linear,0.00025,11,4.57296943670271,0.22775,,,,,
albert,one_cycle,linear,0.00025,12,2.4289461985583194,0.203,0.4548744100299205,0.8172,0.7642276422764228,0.91744,0.8338544317603434
albert,one_cycle,linear,0.00025,13,8.948703951966817,0.17825000000000002,,,,,
albert,one_cycle,linear,0.00025,14,4.020991982068683,0.15350000000000003,,,,,
albert,one_cycle,linear,0.00025,15,7.712425567090549,0.12875000000000003,,,,,
albert,one_cycle,linear,0.00025,16,9.634879641911766,0.10399999999999998,0.7245310136396284,0.72736,0.65665307022379,0.95304,0.7775602114744469
albert,one_cycle,linear,0.00025,17,6.625695180231306,0.07924999999999999,,,,,
albert,one_cycle,linear,0.00025,18,4.319216513740505,0.05449999999999999,,,,,
albert,one_cycle,linear,0.00025,19,3.286611036443398,0.02975,,,,,
albert,one_cycle,linear,0.00025,20,1.3071306612835965,0.0050000000000000044,0.5671680628032041,0.77664,0.7094995759117897,0.93688,0.8074881059091222
albert,one_cycle,linear,0.00025,final_test,,,0.5671680628032041,0.77664,0.7094995759117897,0.93688,0.8074881059091222
albert,one_cycle,linear,0.0001,1,9.403958555909204,0.47525,,,,,
albert,one_cycle,linear,0.0001,2,21.370768839208576,0.4505,,,,,
albert,one_cycle,linear,0.0001,3,8.085986237379503,0.42575,,,,,
albert,one_cycle,linear,0.0001,4,6.282867673033716,0.401,2.391550878263106,0.50388,0.501948182365937,0.99968,0.6683246423318626
albert,one_cycle,linear,0.0001,5,2.7143985786578324,0.37625,,,,,
albert,one_cycle,linear,0.0001,6,1.48181305605482,0.35150000000000003,,,,,
albert,one_cycle,linear,0.0001,7,1.58192718686847,0.32675,,,,,
albert,one_cycle,linear,0.0001,8,5.416863818963368,0.302,1.1400124429735348,0.61252,0.5646280384138216,0.98304,0.7172751948165659
albert,one_cycle,linear,0.0001,9,4.103083658336602,0.27725,,,,,
albert,one_cycle,linear,0.0001,10,2.2035392837423737,0.2525,,,,,
albert,one_cycle,linear,0.0001,11,2.073147101827104,0.22775,,,,,
albert,one_cycle,linear,0.0001,12,1.8774213305533276,0.203,0.5532043866412246,0.77304,0.7024798291409587,0.94728,0.8067175364491075
albert,one_cycle,linear,0.0001,13,2.69670811985272,0.17825000000000002,,,,,
albert,one_cycle,linear,0.0001,14,2.218721861211596,0.15350000000000003,,,,,
albert,one_cycle,linear,0.0001,15,2.5014105059840475,0.12875000000000003,,,,,
albert,one_cycle,linear,0.0001,16,1.927873806213997,0.10399999999999998,0.5649966647490084,0.77648,0.7088217522658611,0.93848,0.8076419965576592
albert,one_cycle,linear,0.0001,17,1.7754597581937308,0.07924999999999999,,,,,
albert,one_cycle,linear,0.0001,18,1.3941079585390523,0.05449999999999999,,,,,
albert,one_cycle,linear,0.0001,19,1.0374092375877493,0.02975,,,,,
albert,one_cycle,linear,0.0001,20,0.5863235812546043,0.0050000000000000044,0.43138858929701906,0.83148,0.7878030145169133,0.90736,0.843365431088969
albert,one_cycle,linear,0.0001,final_test,,,0.43138858929701906,0.83148,0.7878030145169133,0.90736,0.843365431088969
