model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,cosine_warm_restarts,piecewise,0.00025,12,0.38627716281134883,0.075,0.26552646285249487,0.89116,0.8696046564366166,0.92032,0.8942438493528703
albert,cosine_warm_restarts,piecewise,0.00025,13,0.39355068052960984,0.05,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,14,0.4281652502582116,0.05,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,15,0.32599216427651645,0.025,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,16,0.3189484398938377,0.025,0.27048447217344784,0.8926,0.8711336307948272,0.92152,0.895618706993741
albert,cosine_warm_restarts,piecewise,0.00025,17,0.37428913576503403,0.01,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,18,0.33540691076989404,0.01,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,19,0.2767989825831532,0.005,,,,,
albert,cosine_warm_restarts,piecewise,0.00025,20,0.22110980459544344,0.005,0.2631519291063107,0.89504,0.8895550646891764,0.90208,0.8957737527804258
albert,cosine_warm_restarts,piecewise,0.00025,final_test,,,0.2631519291063107,0.89504,0.8895550646891764,0.90208,0.8957737527804258
albert,cosine_warm_restarts,piecewise,0.0001,1,4.879784502437003,1.0,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,2,2.7012429487148464,1.0,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,3,1.721763449796712,0.75,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,4,0.793380145186121,0.75,0.40425860735701585,0.79292,0.7169777777777778,0.96792,0.8237617021276595
albert,cosine_warm_restarts,piecewise,0.0001,5,0.6869977867267716,0.5,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,6,1.1158614062530752,0.5,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,7,0.4561426257494163,0.25,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,8,0.8436036718459902,0.25,0.33794610223227006,0.8488,0.7906279162778296,0.94888,0.8625554505126899
albert,cosine_warm_restarts,piecewise,0.0001,9,0.4343368975792416,0.1,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,10,0.7849629384418443,0.1,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,11,0.5531672662337355,0.075,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,12,0.8082773098942567,0.075,0.3128345635062964,0.8672,0.8244274809160306,0.93312,0.8754127889522666
albert,cosine_warm_restarts,piecewise,0.0001,13,0.4975723378593847,0.05,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,14,0.52482114215301,0.05,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,15,0.5257685541587043,0.025,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,16,0.6186840366059706,0.025,0.28700585592888483,0.88416,0.8578241430700447,0.92096,0.8882716049382716
albert,cosine_warm_restarts,piecewise,0.0001,17,0.5366864794101364,0.01,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,18,0.44310960521586645,0.01,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,19,0.31255242585663945,0.005,,,,,
albert,cosine_warm_restarts,piecewise,0.0001,20,0.5971191967965621,0.005,0.29219898958741114,0.88496,0.857875948237394,0.9228,0.889154397595005
albert,cosine_warm_restarts,piecewise,0.0001,final_test,,,0.29219898958741114,0.88496,0.857875948237394,0.9228,0.889154397595005
albert,cosine_warm_restarts,exponential,0.0005,1,4.207612572956451,0.39716411736214075,,,,,
albert,cosine_warm_restarts,exponential,0.0005,2,0.5853435428132633,0.3154786722400966,,,,,
albert,cosine_warm_restarts,exponential,0.0005,3,0.7306412427053952,0.2505936168136362,,,,,
albert,cosine_warm_restarts,exponential,0.0005,4,0.4897928089713791,0.19905358527674866,0.2803714679368198,0.88048,0.8480679156908665,0.92704,0.8857972787035621
albert,cosine_warm_restarts,exponential,0.0005,5,0.7103938747123504,0.158113883008419,,,,,
albert,cosine_warm_restarts,exponential,0.0005,6,0.39931584201557696,0.12559432157547903,,,,,
albert,cosine_warm_restarts,exponential,0.0005,7,0.6382660093649946,0.099763115748444,,,,,
albert,cosine_warm_restarts,exponential,0.0005,8,0.4495122938757132,0.0792446596230557,0.28190936456551813,0.8824,0.8563972561884879,0.91888,0.8865390552639704
albert,cosine_warm_restarts,exponential,0.0005,9,0.4062800777459938,0.06294627058970836,,,,,
albert,cosine_warm_restarts,exponential,0.0005,10,0.31437775927166184,0.05000000000000001,,,,,
albert,cosine_warm_restarts,exponential,0.0005,11,0.889992010770741,0.03971641173621409,,,,,
albert,cosine_warm_restarts,exponential,0.0005,12,0.37795740037546355,0.03154786722400967,0.28556194085486575,0.88448,0.8611361587015329,0.9168,0.8880967141971482
albert,cosine_warm_restarts,exponential,0.0005,13,1.7453986378344908,0.025059361681363624,,,,,
albert,cosine_warm_restarts,exponential,0.0005,14,0.748343838849513,0.019905358527674874,,,,,
albert,cosine_warm_restarts,exponential,0.0005,15,0.6358255521893044,0.015811388300841906,,,,,
albert,cosine_warm_restarts,exponential,0.0005,16,1.0178290888648038,0.01255943215754791,0.3881222152884666,0.81624,0.7570555338795683,0.93136,0.8352105602984433
albert,cosine_warm_restarts,exponential,0.0005,17,0.5317003180440313,0.009976311574844405,,,,,
albert,cosine_warm_restarts,exponential,0.0005,18,1.9350204188340914,0.00792446596230557,,,,,
albert,cosine_warm_restarts,exponential,0.0005,19,0.6569092844923338,0.006294627058970838,,,,,
albert,cosine_warm_restarts,exponential,0.0005,20,0.7438095330772534,0.005000000000000002,0.34072012479058916,0.8582,0.8176658389499822,0.922,0.866704267719496
albert,cosine_warm_restarts,exponential,0.0005,final_test,,,0.34072012479058916,0.8582,0.8176658389499822,0.922,0.866704267719496
albert,cosine_warm_restarts,exponential,0.00025,1,3.641294460626878,0.39716411736214075,,,,,
albert,cosine_warm_restarts,exponential,0.00025,2,2.6594297248090757,0.3154786722400966,,,,,
albert,cosine_warm_restarts,exponential,0.00025,3,2.02812895615438,0.2505936168136362,,,,,
albert,cosine_warm_restarts,exponential,0.00025,4,0.8053523833104913,0.19905358527674866,0.39004136220672986,0.80412,0.7337514603701654,0.95464,0.8297465493863645
albert,cosine_warm_restarts,exponential,0.00025,5,1.4988266109504993,0.158113883008419,,,,,
albert,cosine_warm_restarts,exponential,0.00025,6,2.801894961896228,0.12559432157547903,,,,,
albert,cosine_warm_restarts,exponential,0.00025,7,2.7792889448651423,0.099763115748444,,,,,
albert,cosine_warm_restarts,exponential,0.00025,8,1.2571884853931017,0.0792446596230557,0.4853655488619978,0.7848,0.7175507210950868,0.93936,0.813608647450111
albert,cosine_warm_restarts,exponential,0.00025,9,2.3179675826870776,0.06294627058970836,,,,,
albert,cosine_warm_restarts,exponential,0.00025,10,1.4949472833827606,0.05000000000000001,,,,,
albert,cosine_warm_restarts,exponential,0.00025,11,1.6811163963813165,0.03971641173621409,,,,,
albert,cosine_warm_restarts,exponential,0.00025,12,0.7814322144975284,0.03154786722400967,0.35366479164199166,0.84208,0.7991464950328809,0.91384,0.8526535791595133
albert,cosine_warm_restarts,exponential,0.00025,13,1.7725079555710348,0.025059361681363624,,,,,
albert,cosine_warm_restarts,exponential,0.00025,14,1.1905475132910968,0.019905358527674874,,,,,
albert,cosine_warm_restarts,exponential,0.00025,15,1.9984226632369915,0.015811388300841906,,,,,
albert,cosine_warm_restarts,exponential,0.00025,16,1.6418440868256952,0.01255943215754791,0.37458988139703775,0.839,0.7998301846741669,0.90432,0.848871700521909
albert,cosine_warm_restarts,exponential,0.00025,17,1.2627215159393166,0.009976311574844405,,,,,
albert,cosine_warm_restarts,exponential,0.00025,18,1.1882318399288834,0.00792446596230557,,,,,
albert,cosine_warm_restarts,exponential,0.00025,19,0.7431057156704162,0.006294627058970838,,,,,
albert,cosine_warm_restarts,exponential,0.00025,20,1.7951942679930482,0.005000000000000002,0.4251136130738827,0.81856,0.7648663030464281,0.91992,0.8352582261930704
albert,cosine_warm_restarts,exponential,0.00025,final_test,,,0.4251136130738827,0.81856,0.7648663030464281,0.91992,0.8352582261930704
albert,cosine_warm_restarts,exponential,0.0001,1,10.069711713514797,0.39716411736214075,,,,,
albert,cosine_warm_restarts,exponential,0.0001,2,5.9966297828457105,0.3154786722400966,,,,,
albert,cosine_warm_restarts,exponential,0.0001,3,4.409310308771872,0.2505936168136362,,,,,
albert,cosine_warm_restarts,exponential,0.0001,4,2.3877516230252485,0.19905358527674866,1.1197626382496533,0.52304,0.5118071498852083,0.99872,0.6767862951317358
albert,cosine_warm_restarts,exponential,0.0001,5,1.5399990949162443,0.158113883008419,,,,,
albert,cosine_warm_restarts,exponential,0.0001,6,1.5920986691900956,0.12559432157547903,,,,,
albert,cosine_warm_restarts,exponential,0.0001,7,2.8931537738459583,0.099763115748444,,,,,
albert,cosine_warm_restarts,exponential,0.0001,8,4.437512270453185,0.0792446596230557,1.0209251952302418,0.6194,0.5691708763961626,0.98248,0.7207794113331573
albert,cosine_warm_restarts,exponential,0.0001,9,2.803365792590536,0.06294627058970836,,,,,
albert,cosine_warm_restarts,exponential,0.0001,10,2.4001918004745866,0.05000000000000001,,,,,
albert,cosine_warm_restarts,exponential,0.0001,11,1.557222511402438,0.03971641173621409,,,,,
albert,cosine_warm_restarts,exponential,0.0001,12,1.7115900808479338,0.03154786722400967,0.45085961011525005,0.80276,0.7391771471907982,0.93568,0.825901211029905
albert,cosine_warm_restarts,exponential,0.0001,13,1.2164502395549341,0.025059361681363624,,,,,
albert,cosine_warm_restarts,exponential,0.0001,14,0.9295717802444522,0.019905358527674874,,,,,
albert,cosine_warm_restarts,exponential,0.0001,15,1.1069168332995167,0.015811388300841906,,,,,
albert,cosine_warm_restarts,exponential,0.0001,16,0.7127852145694459,0.01255943215754791,0.3607252943669896,0.85168,0.8133285816108339,0.91288,0.8602336977007161
albert,cosine_warm_restarts,exponential,0.0001,17,0.5809950082636154,0.009976311574844405,,,,,
albert,cosine_warm_restarts,exponential,0.0001,18,0.5818051056184413,0.00792446596230557,,,,,
albert,cosine_warm_restarts,exponential,0.0001,19,0.5721026609043376,0.006294627058970838,,,,,
albert,cosine_warm_restarts,exponential,0.0001,20,0.43498842548924577,0.005000000000000002,0.3264023488883813,0.87324,0.851503051307165,0.90416,0.8770418655181779
albert,cosine_warm_restarts,exponential,0.0001,final_test,,,0.3264023488883813,0.87324,0.851503051307165,0.90416,0.8770418655181779
albert,cosine_warm_restarts,linear,0.0005,1,5.046219117867969,0.47525,,,,,
albert,cosine_warm_restarts,linear,0.0005,2,2.7069062706910105,0.4505,,,,,
albert,cosine_warm_restarts,linear,0.0005,3,1.1954631948234633,0.42575,,,,,
albert,cosine_warm_restarts,linear,0.0005,4,0.888146870481762,0.401,0.41798592987112815,0.79956,0.7290914652799021,0.95336,0.826278384468712
albert,cosine_warm_restarts,linear,0.0005,5,1.346064763559566,0.37625,,,,,
albert,cosine_warm_restarts,linear,0.0005,6,0.8443070719505988,0.35150000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0005,7,2.863083380540822,0.32675,,,,,
albert,cosine_warm_restarts,linear,0.0005,8,1.068884681107063,0.302,0.5677836202165458,0.68068,0.6124470998257406,0.98408,0.7550099739143777
albert,cosine_warm_restarts,linear,0.0005,9,1.8347535078066401,0.27725,,,,,
albert,cosine_warm_restarts,linear,0.0005,10,0.6000460577998799,0.2525,,,,,
albert,cosine_warm_restarts,linear,0.0005,11,2.556480439290433,0.22775,,,,,
albert,cosine_warm_restarts,linear,0.0005,12,0.5545262917161217,0.203,0.2998060366849076,0.8746,0.8519882733218072,0.90672,0.878502499709336
albert,cosine_warm_restarts,linear,0.0005,13,0.7189161438668911,0.17825000000000002,,,,,
albert,cosine_warm_restarts,linear,0.0005,14,0.48334971265253623,0.15350000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0005,15,0.7778573352331087,0.12875000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0005,16,0.4532190541392973,0.10399999999999998,0.32221023823427763,0.87104,0.9220200181983621,0.81064,0.8627501064282674
albert,cosine_warm_restarts,linear,0.0005,17,0.40672975397470357,0.07924999999999999,,,,,
albert,cosine_warm_restarts,linear,0.0005,18,0.349719926843602,0.05449999999999999,,,,,
albert,cosine_warm_restarts,linear,0.0005,19,0.508809892464279,0.02975,,,,,
albert,cosine_warm_restarts,linear,0.0005,20,0.2958567649607504,0.0050000000000000044,0.2980739899683965,0.8838,0.8904533246520713,0.87528,0.8828014685117198
albert,cosine_warm_restarts,linear,0.0005,final_test,,,0.2980739899683965,0.8838,0.8904533246520713,0.87528,0.8828014685117198
albert,cosine_warm_restarts,linear,0.00025,1,3.2182196112241184,0.47525,,,,,
albert,cosine_warm_restarts,linear,0.00025,2,3.6759230335858564,0.4505,,,,,
albert,cosine_warm_restarts,linear,0.00025,3,3.4999048809019784,0.42575,,,,,
albert,cosine_warm_restarts,linear,0.00025,4,2.9794256370645718,0.401,1.3733979110037793,0.50628,0.5031618802110606,0.99936,0.6693278324001393
albert,cosine_warm_restarts,linear,0.00025,5,1.2594447332700704,0.37625,,,,,
albert,cosine_warm_restarts,linear,0.00025,6,1.579621921841029,0.35150000000000003,,,,,
albert,cosine_warm_restarts,linear,0.00025,7,1.9121026739964329,0.32675,,,,,
albert,cosine_warm_restarts,linear,0.00025,8,1.2506707281503475,0.302,0.5153186484778127,0.76136,0.687693898655636,0.9576,0.8005082592121983
albert,cosine_warm_restarts,linear,0.00025,9,1.130787822851102,0.27725,,,,,
albert,cosine_warm_restarts,linear,0.00025,10,1.8293807055998976,0.2525,,,,,
albert,cosine_warm_restarts,linear,0.00025,11,1.818299586960351,0.22775,,,,,
albert,cosine_warm_restarts,linear,0.00025,12,1.9954592990554911,0.203,0.7844911185824637,0.67264,0.6076738848418322,0.97432,0.7485096183393768
albert,cosine_warm_restarts,linear,0.00025,13,2.5285411632106767,0.17825000000000002,,,,,
albert,cosine_warm_restarts,linear,0.00025,14,1.606829722579366,0.15350000000000003,,,,,
albert,cosine_warm_restarts,linear,0.00025,15,2.015111993147407,0.12875000000000003,,,,,
albert,cosine_warm_restarts,linear,0.00025,16,2.9213348751314467,0.10399999999999998,0.7076406260245967,0.71024,0.6407304273321195,0.9572,0.7676268685442996
albert,cosine_warm_restarts,linear,0.00025,17,2.7108037619257463,0.07924999999999999,,,,,
albert,cosine_warm_restarts,linear,0.00025,18,2.5797989280967095,0.05449999999999999,,,,,
albert,cosine_warm_restarts,linear,0.00025,19,0.9686254871078431,0.02975,,,,,
albert,cosine_warm_restarts,linear,0.00025,20,0.5806964252582648,0.0050000000000000044,0.33447474518999987,0.8652,0.8494335578689528,0.88776,0.8681739946800188
albert,cosine_warm_restarts,linear,0.00025,final_test,,,0.33447474518999987,0.8652,0.8494335578689528,0.88776,0.8681739946800188
albert,cosine_warm_restarts,linear,0.0001,1,2.6302008866615503,0.47525,,,,,
albert,cosine_warm_restarts,linear,0.0001,2,6.008000355707249,0.4505,,,,,
albert,cosine_warm_restarts,linear,0.0001,3,5.129425556363772,0.42575,,,,,
albert,cosine_warm_restarts,linear,0.0001,4,3.2526256080171043,0.401,1.4678580414874933,0.52148,0.5109901354836069,0.99872,0.676071592970675
albert,cosine_warm_restarts,linear,0.0001,5,2.5574142947764407,0.37625,,,,,
albert,cosine_warm_restarts,linear,0.0001,6,1.8931261382267708,0.35150000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0001,7,1.6038152670067087,0.32675,,,,,
albert,cosine_warm_restarts,linear,0.0001,8,1.3245355302106854,0.302,0.6650811473971414,0.68604,0.6177408738798036,0.97608,0.7566277014666212
albert,cosine_warm_restarts,linear,0.0001,9,1.2917283832626472,0.27725,,,,,
albert,cosine_warm_restarts,linear,0.0001,10,1.7949936567440448,0.2525,,,,,
albert,cosine_warm_restarts,linear,0.0001,11,1.7786101332972313,0.22775,,,,,
albert,cosine_warm_restarts,linear,0.0001,12,1.099090642802851,0.203,0.57437755132407,0.74408,0.669613075383589,0.9636,0.7901469430595643
albert,cosine_warm_restarts,linear,0.0001,13,1.501775262299365,0.17825000000000002,,,,,
albert,cosine_warm_restarts,linear,0.0001,14,1.545478089051756,0.15350000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0001,15,1.5448692543187816,0.12875000000000003,,,,,
albert,cosine_warm_restarts,linear,0.0001,16,1.2868364302683395,0.10399999999999998,0.5808015429411532,0.74356,0.6704170165127344,0.95816,0.7888687633788901
albert,cosine_warm_restarts,linear,0.0001,17,1.0449767196962105,0.07924999999999999,,,,,
albert,cosine_warm_restarts,linear,0.0001,18,1.249654257223153,0.05449999999999999,,,,,
albert,cosine_warm_restarts,linear,0.0001,19,0.8865214761630206,0.02975,,,,,
albert,cosine_warm_restarts,linear,0.0001,20,0.5014695048639676,0.0050000000000000044,0.3354070787359761,0.86732,0.8567321886411312,0.88216,0.8692601789444642
albert,cosine_warm_restarts,linear,0.0001,final_test,,,0.3354070787359761,0.86732,0.8567321886411312,0.88216,0.8692601789444642
