model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,cyclic_triangular2,exponential,0.0005,6,0.3626656478660578,0.12559432157547903,,,,,
albert,cyclic_triangular2,exponential,0.0005,7,0.33019272610306816,0.099763115748444,,,,,
albert,cyclic_triangular2,exponential,0.0005,8,0.2733263215377822,0.0792446596230557,0.2495046848364494,0.8972,0.8981555733761026,0.896,0.8970764917901481
albert,cyclic_triangular2,exponential,0.0005,9,0.2770522580394475,0.06294627058970836,,,,,
albert,cyclic_triangular2,exponential,0.0005,10,0.29177113709660274,0.05000000000000001,,,,,
albert,cyclic_triangular2,exponential,0.0005,11,0.2719912082350128,0.03971641173621409,,,,,
albert,cyclic_triangular2,exponential,0.0005,12,0.27172610875617137,0.03154786722400967,0.25136211829144395,0.89704,0.8928288744657275,0.9024,0.8975889233707328
albert,cyclic_triangular2,exponential,0.0005,13,0.2524892420568149,0.025059361681363624,,,,,
albert,cyclic_triangular2,exponential,0.0005,14,0.24431404873719217,0.019905358527674874,,,,,
albert,cyclic_triangular2,exponential,0.0005,15,0.23544105497604179,0.015811388300841906,,,,,
albert,cyclic_triangular2,exponential,0.0005,16,0.23024201166881003,0.01255943215754791,0.25180945429362245,0.89696,0.8966426858513189,0.89736,0.8970011995201919
albert,cyclic_triangular2,exponential,0.0005,17,0.22207504379910417,0.009976311574844405,,,,,
albert,cyclic_triangular2,exponential,0.0005,18,0.22104535397483002,0.00792446596230557,,,,,
albert,cyclic_triangular2,exponential,0.0005,19,0.21981358459017938,0.006294627058970838,,,,,
albert,cyclic_triangular2,exponential,0.0005,20,0.21693314841018319,0.005000000000000002,0.25219158349428816,0.89728,0.8974071702944942,0.89712,0.8972635621699472
albert,cyclic_triangular2,exponential,0.0005,final_test,,,0.25219158349428816,0.89728,0.8974071702944942,0.89712,0.8972635621699472
albert,cyclic_triangular2,exponential,0.00025,1,0.7430246981648551,0.39716411736214075,,,,,
albert,cyclic_triangular2,exponential,0.00025,2,0.44015182123798935,0.3154786722400966,,,,,
albert,cyclic_triangular2,exponential,0.00025,3,0.5075974166107269,0.2505936168136362,,,,,
albert,cyclic_triangular2,exponential,0.00025,4,0.6246332126935933,0.19905358527674866,0.27384330185698685,0.88864,0.8588417786970011,0.93016,0.8930793455718565
albert,cyclic_triangular2,exponential,0.00025,5,0.3790434417115216,0.158113883008419,,,,,
albert,cyclic_triangular2,exponential,0.00025,6,0.38612690012632694,0.12559432157547903,,,,,
albert,cyclic_triangular2,exponential,0.00025,7,0.4266472881897016,0.099763115748444,,,,,
albert,cyclic_triangular2,exponential,0.00025,8,0.5247675985793845,0.0792446596230557,0.27301230026773693,0.88876,0.8591913666937689,0.92992,0.8931576318721427
albert,cyclic_triangular2,exponential,0.00025,9,0.363824587422575,0.06294627058970836,,,,,
albert,cyclic_triangular2,exponential,0.00025,10,0.31867260977826056,0.05000000000000001,,,,,
albert,cyclic_triangular2,exponential,0.00025,11,0.2976987113698278,0.03971641173621409,,,,,
albert,cyclic_triangular2,exponential,0.00025,12,0.283823121780016,0.03154786722400967,0.2586345428145673,0.89452,0.8862087869057874,0.90528,0.8956428825834025
albert,cyclic_triangular2,exponential,0.00025,13,0.26884995391848604,0.025059361681363624,,,,,
albert,cyclic_triangular2,exponential,0.00025,14,0.2544431352722134,0.019905358527674874,,,,,
albert,cyclic_triangular2,exponential,0.00025,15,0.24553966598486335,0.015811388300841906,,,,,
albert,cyclic_triangular2,exponential,0.00025,16,0.2354290919010161,0.01255943215754791,0.2583319772498459,0.8954,0.8935424794967752,0.89776,0.8956462747914922
albert,cyclic_triangular2,exponential,0.00025,17,0.22686340837898503,0.009976311574844405,,,,,
albert,cyclic_triangular2,exponential,0.00025,18,0.22305205538487557,0.00792446596230557,,,,,
albert,cyclic_triangular2,exponential,0.00025,19,0.21776603168843078,0.006294627058970838,,,,,
albert,cyclic_triangular2,exponential,0.00025,20,0.21165317064002204,0.005000000000000002,0.2584225318239083,0.89512,0.8944258105733909,0.896,0.8952122132523379
albert,cyclic_triangular2,exponential,0.00025,final_test,,,0.2584225318239083,0.89512,0.8944258105733909,0.896,0.8952122132523379
albert,cyclic_triangular2,exponential,0.0001,1,1.1303074996935123,0.39716411736214075,,,,,
albert,cyclic_triangular2,exponential,0.0001,2,1.1373677864832825,0.3154786722400966,,,,,
albert,cyclic_triangular2,exponential,0.0001,3,0.5245029895792234,0.2505936168136362,,,,,
albert,cyclic_triangular2,exponential,0.0001,4,0.5202869475269195,0.19905358527674866,0.27196717423029954,0.88792,0.8637659414853713,0.92112,0.8915214866434378
albert,cyclic_triangular2,exponential,0.0001,5,0.5030286632196993,0.158113883008419,,,,,
albert,cyclic_triangular2,exponential,0.0001,6,0.5444246351061078,0.12559432157547903,,,,,
albert,cyclic_triangular2,exponential,0.0001,7,0.4605543683220466,0.099763115748444,,,,,
albert,cyclic_triangular2,exponential,0.0001,8,0.41421370898741067,0.0792446596230557,0.26678637121235016,0.89192,0.8772524256892038,0.91136,0.8939810091815114
albert,cyclic_triangular2,exponential,0.0001,9,0.3889997873505338,0.06294627058970836,,,,,
albert,cyclic_triangular2,exponential,0.0001,10,0.3520199546539204,0.05000000000000001,,,,,
albert,cyclic_triangular2,exponential,0.0001,11,0.30707808095849787,0.03971641173621409,,,,,
albert,cyclic_triangular2,exponential,0.0001,12,0.2803351895398653,0.03154786722400967,0.2634002869875455,0.89512,0.8916111639708214,0.8996,0.8955877668047149
albert,cyclic_triangular2,exponential,0.0001,13,0.26048682787010513,0.025059361681363624,,,,,
albert,cyclic_triangular2,exponential,0.0001,14,0.2489073494245475,0.019905358527674874,,,,,
albert,cyclic_triangular2,exponential,0.0001,15,0.2385738512461794,0.015811388300841906,,,,,
albert,cyclic_triangular2,exponential,0.0001,16,0.22924336694092778,0.01255943215754791,0.26303177034263087,0.89528,0.8946485623003195,0.89608,0.8953637090327737
albert,cyclic_triangular2,exponential,0.0001,17,0.22001117324159836,0.009976311574844405,,,,,
albert,cyclic_triangular2,exponential,0.0001,18,0.21735811239836578,0.00792446596230557,,,,,
albert,cyclic_triangular2,exponential,0.0001,19,0.21208250633681042,0.006294627058970838,,,,,
albert,cyclic_triangular2,exponential,0.0001,20,0.2138274408512232,0.005000000000000002,0.26307460705684743,0.89548,0.8957649507645504,0.89512,0.8954423592493298
albert,cyclic_triangular2,exponential,0.0001,final_test,,,0.26307460705684743,0.89548,0.8957649507645504,0.89512,0.8954423592493298
albert,cyclic_triangular2,linear,0.0005,1,1.229723103168067,0.47525,,,,,
albert,cyclic_triangular2,linear,0.0005,2,0.7376323147073284,0.4505,,,,,
albert,cyclic_triangular2,linear,0.0005,3,0.40580437318567886,0.42575,,,,,
albert,cyclic_triangular2,linear,0.0005,4,0.41227087652118866,0.401,0.25820241257207505,0.89532,0.8816714296748281,0.9132,0.8971588006444767
albert,cyclic_triangular2,linear,0.0005,5,0.45590961266902497,0.37625,,,,,
albert,cyclic_triangular2,linear,0.0005,6,0.8202334766538953,0.35150000000000003,,,,,
albert,cyclic_triangular2,linear,0.0005,7,0.523646690909556,0.32675,,,,,
albert,cyclic_triangular2,linear,0.0005,8,0.625234797797139,0.302,0.2993533215235254,0.87216,0.8282992237120678,0.93896,0.8801649793775779
albert,cyclic_triangular2,linear,0.0005,9,0.49577115677769035,0.27725,,,,,
albert,cyclic_triangular2,linear,0.0005,10,0.5411641992251993,0.2525,,,,,
albert,cyclic_triangular2,linear,0.0005,11,0.552522236410998,0.22775,,,,,
albert,cyclic_triangular2,linear,0.0005,12,0.6141867462309675,0.203,0.29056863387824966,0.88064,0.8477561759976612,0.92792,0.8860285692460469
albert,cyclic_triangular2,linear,0.0005,13,0.5239455079658628,0.17825000000000002,,,,,
albert,cyclic_triangular2,linear,0.0005,14,0.5115011117623086,0.15350000000000003,,,,,
albert,cyclic_triangular2,linear,0.0005,15,0.4617047303058898,0.12875000000000003,,,,,
albert,cyclic_triangular2,linear,0.0005,16,0.4378634882913289,0.10399999999999998,0.2756345751719169,0.8886,0.8732232039953899,0.9092,0.8908485204781501
albert,cyclic_triangular2,linear,0.0005,17,0.3859271119472047,0.07924999999999999,,,,,
albert,cyclic_triangular2,linear,0.0005,18,0.3337508515310036,0.05449999999999999,,,,,
albert,cyclic_triangular2,linear,0.0005,19,0.2842697733256463,0.02975,,,,,
albert,cyclic_triangular2,linear,0.0005,20,0.23255788901569327,0.0050000000000000044,0.27049211987371125,0.89136,0.8909221671727665,0.89192,0.8914208043495643
albert,cyclic_triangular2,linear,0.0005,final_test,,,0.27049211987371125,0.89136,0.8909221671727665,0.89192,0.8914208043495643
albert,cyclic_triangular2,linear,0.00025,1,1.1641387817088182,0.47525,,,,,
albert,cyclic_triangular2,linear,0.00025,2,0.5660035784379535,0.4505,,,,,
albert,cyclic_triangular2,linear,0.00025,3,0.6667173288986611,0.42575,,,,,
albert,cyclic_triangular2,linear,0.00025,4,1.0342166125965058,0.401,0.4438701061500917,0.74836,0.6712071913086638,0.97368,0.7946332386641858
albert,cyclic_triangular2,linear,0.00025,5,0.4740363561756246,0.37625,,,,,
albert,cyclic_triangular2,linear,0.00025,6,0.8370532255788987,0.35150000000000003,,,,,
albert,cyclic_triangular2,linear,0.00025,7,1.3701658427276753,0.32675,,,,,
albert,cyclic_triangular2,linear,0.00025,8,0.9781989929333605,0.302,0.4048377672375388,0.80124,0.7267690454682325,0.96544,0.8292733207352689
albert,cyclic_triangular2,linear,0.00025,9,0.7932774753655979,0.27725,,,,,
albert,cyclic_triangular2,linear,0.00025,10,0.757839155536543,0.2525,,,,,
albert,cyclic_triangular2,linear,0.00025,11,0.7812136618547995,0.22775,,,,,
albert,cyclic_triangular2,linear,0.00025,12,0.7154562589226818,0.203,0.32135186610166616,0.8628,0.8166457198715263,0.93568,0.8721199015733353
albert,cyclic_triangular2,linear,0.00025,13,0.6831849964474991,0.17825000000000002,,,,,
albert,cyclic_triangular2,linear,0.00025,14,0.6525126957380459,0.15350000000000003,,,,,
albert,cyclic_triangular2,linear,0.00025,15,0.6036031071861737,0.12875000000000003,,,,,
albert,cyclic_triangular2,linear,0.00025,16,0.5616454862901894,0.10399999999999998,0.3022834181744469,0.87356,0.8407150674936155,0.92176,0.879374165235642
albert,cyclic_triangular2,linear,0.00025,17,0.4895783547867359,0.07924999999999999,,,,,
albert,cyclic_triangular2,linear,0.00025,18,0.4145475796692583,0.05449999999999999,,,,,
albert,cyclic_triangular2,linear,0.00025,19,0.3403294182472498,0.02975,,,,,
albert,cyclic_triangular2,linear,0.00025,20,0.2615256946216923,0.0050000000000000044,0.2812363216629632,0.88776,0.8831014859310781,0.89384,0.8884382951653944
albert,cyclic_triangular2,linear,0.00025,final_test,,,0.2812363216629632,0.88776,0.8831014859310781,0.89384,0.8884382951653944
albert,cyclic_triangular2,linear,0.0001,1,1.4059530478483275,0.47525,,,,,
albert,cyclic_triangular2,linear,0.0001,2,1.6959561466102941,0.4505,,,,,
albert,cyclic_triangular2,linear,0.0001,3,0.982608541207518,0.42575,,,,,
albert,cyclic_triangular2,linear,0.0001,4,1.8457657220420056,0.401,0.8346595312636292,0.60152,0.5569773706896551,0.9924,0.7135051190613135
albert,cyclic_triangular2,linear,0.0001,5,1.0068023114996085,0.37625,,,,,
albert,cyclic_triangular2,linear,0.0001,6,0.7344363582530848,0.35150000000000003,,,,,
albert,cyclic_triangular2,linear,0.0001,7,0.9863328559852074,0.32675,,,,,
albert,cyclic_triangular2,linear,0.0001,8,1.038392605456647,0.302,0.4516473862547213,0.77804,0.7024995630134592,0.96456,0.8129319354077471
albert,cyclic_triangular2,linear,0.0001,9,0.991606026630484,0.27725,,,,,
albert,cyclic_triangular2,linear,0.0001,10,0.9069553208194783,0.2525,,,,,
albert,cyclic_triangular2,linear,0.0001,11,0.9513402866558318,0.22775,,,,,
albert,cyclic_triangular2,linear,0.0001,12,0.8219165562420263,0.203,0.37379654371167725,0.83084,0.7702764525194432,0.94288,0.8478831696701558
albert,cyclic_triangular2,linear,0.0001,13,0.7872913658657061,0.17825000000000002,,,,,
albert,cyclic_triangular2,linear,0.0001,14,0.7357568138506042,0.15350000000000003,,,,,
albert,cyclic_triangular2,linear,0.0001,15,0.681790508587278,0.12875000000000003,,,,,
albert,cyclic_triangular2,linear,0.0001,16,0.6115734361550668,0.10399999999999998,0.3310829092745782,0.85868,0.8166984530620894,0.92496,0.8674644558652512
albert,cyclic_triangular2,linear,0.0001,17,0.5439627080374014,0.07924999999999999,,,,,
albert,cyclic_triangular2,linear,0.0001,18,0.46489803752816033,0.05449999999999999,,,,,
albert,cyclic_triangular2,linear,0.0001,19,0.3873604254955599,0.02975,,,,,
albert,cyclic_triangular2,linear,0.0001,20,0.2899076681743809,0.0050000000000000044,0.2937071889687165,0.88216,0.8754322540081735,0.89112,0.8832064700285442
albert,cyclic_triangular2,linear,0.0001,final_test,,,0.2937071889687165,0.88216,0.8754322540081735,0.89112,0.8832064700285442
